interaction_id,timestamp,hour,language,query_type,location,age_group,session_duration_sec,response_time_sec,satisfaction
88786a6a-f2dd-4deb-ad53-4abf41177aff,2026-03-21 17:08:58.715919,4,Arabic,Ritual Guidance,Zamzam Station,18-30,55,1.19,3
7869572c-e45d-45c0-941f-7b4ef629ee24,2026-03-24 18:03:27.249325,22,English,Ritual Guidance,Gate 5,above 60,14,1.0,5
711806f6-33ba-4747-9408-6d8a81002a62,2026-04-11 23:57:54.857366,9,English,Prayer Times,Gate 1,18-30,37,1.32,5
1f602221-a57f-4d7b-b224-49acd82f8af0,2026-04-07 04:04:00.224240,21,Urdu,Ritual Guidance,Gate 1,under 18,128,1.8,3
4a1d2e7d-eb20-4e87-9d3e-e5540e7dd9c6,2026-03-23 00:19:47.750824,18,Arabic,Prayer Times,Safa-Marwa,18-30,5,1.98,5
5e582499-d592-4756-a575-cb63d3bad73a,2026-03-20 10:55:41.775706,16,Arabic,Navigation/Maps,Gate 5,18-30,23,0.8,5
7da4fa3d-dae4-45e4-8328-7d9b8c59828f,2026-03-29 16:53:46.290682,12,Arabic,Zamzam Location,Gate 5,18-30,5,2.38,5
a0750ff1-e6c8-4ea6-bea6-50da8cdc68d2,2026-03-28 01:46:30.471067,6,Urdu,Ritual Guidance,Hotel Lobby,18-30,70,1.64,5
b6807a07-a64f-41af-8d10-de42c7c21fa2,2026-04-03 03:34:54.227796,11,English,General Information,Hotel Lobby,31-45,16,2.04,4
85508688-7b9e-43a4-8b74-1c6c26d02d80,2026-03-25 10:23:59.186098,10,Arabic,Prayer Times,Gate 25,18-30,86,2.61,2
bb0b157a-b51e-414d-9a09-5a34af370034,2026-04-12 20:33:53.115418,18,Turkish,General Information,Safa-Marwa,18-30,14,1.15,3
ae8e3136-a558-4684-a71f-6daf66f0f762,2026-04-13 21:45:36.260058,5,Arabic,General Information,Zamzam Station,18-30,13,1.05,4
5c84371e-537b-4135-81a8-4d2c79f9693b,2026-04-10 20:32:49.163918,22,Turkish,Prayer Times,Gate 23,46-60,39,0.71,2
d1280655-4fe6-4e43-a950-58cc843addb6,2026-03-21 06:06:33.059263,13,Turkish,Navigation/Maps,Zamzam Station,18-30,40,2.24,4
e2761411-64cb-4c6b-acf5-2e87be06beef,2026-03-20 01:54:56.647477,9,Arabic,Prayer Times,Gate 25,18-30,74,0.55,5
e5ccf128-32af-40ec-94a1-71c1aaa79264,2026-03-20 17:09:26.237878,13,Urdu,Prayer Times,Gate 5,18-30,5,1.31,3
52acf7cf-93d4-4dcc-acbe-622d82a267a8,2026-03-21 22:39:33.665834,5,Arabic,Ritual Guidance,Mataf Area,18-30,34,1.94,4
cb19965f-71ec-4477-82f1-0337eb7f648e,2026-04-12 01:11:06.802117,22,Arabic,General Information,Gate 25,31-45,16,1.58,3
6ec58d9f-e478-4db0-819c-184cd983c81a,2026-03-23 21:02:22.089078,20,Arabic,Ritual Guidance,Gate 15,18-30,64,2.11,1
5eda05b8-725e-4240-871f-bbe1a9a0fdff,2026-04-07 12:34:06.000482,7,Arabic,Emergency Assistance,Gate 5,18-30,5,0.88,3
eeb04105-8988-47a8-bef1-ebe26fe9cc1b,2026-03-30 16:12:56.551207,5,Arabic,Navigation/Maps,Gate 25,46-60,58,0.87,5
a0163743-df73-43b5-b885-556254ff1317,2026-04-07 16:00:27.115667,6,Arabic,Navigation/Maps,Zamzam Station,46-60,20,1.74,5
a9d8f5a3-1648-4b06-9261-347828b01474,2026-03-16 09:32:30.095439,13,Turkish,Navigation/Maps,Mataf Area,18-30,58,0.98,4
f20af1f3-48e7-4aac-8d39-99011509ba3f,2026-04-12 00:04:13.841882,5,Malayalam,Ritual Guidance,Hotel Lobby,under 18,23,1.24,3
3fc75336-75fb-4eee-a913-064e118ae1bc,2026-03-26 16:02:00.256219,12,Arabic,Emergency Assistance,Gate 15,18-30,35,1.33,4
b9d1cd30-b76a-4d0a-840b-f3214df4c384,2026-03-21 23:46:00.216888,19,English,General Information,Gate 15,31-45,8,2.94,4
b2babb8c-2b39-4a4f-ae9e-05d02fc81aec,2026-03-25 08:12:17.308188,19,Arabic,Prayer Times,Safa-Marwa,18-30,53,0.58,4
07b78c1d-2c63-4c1e-a440-048fd20b48c1,2026-04-09 08:54:12.141310,14,Arabic,Ritual Guidance,Safa-Marwa,18-30,54,0.63,3
85e34048-7368-40c7-b1c9-ad9da4e1907a,2026-03-21 00:43:24.689753,10,Arabic,Ritual Guidance,Gate 5,under 18,6,2.31,5
613324ff-a7eb-4fcf-b397-655669c380a4,2026-04-10 15:25:57.288281,16,Arabic,Zamzam Location,Gate 15,18-30,33,2.98,5
03445e78-6217-451a-a576-921fd5fd2de1,2026-03-30 15:57:45.886665,16,Arabic,Ritual Guidance,Gate 1,18-30,18,1.16,4
e48457bf-6d6a-4f3e-96bf-4d1b039e5d0e,2026-04-01 02:09:55.949509,21,Arabic,Navigation/Maps,Safa-Marwa,18-30,39,1.31,5
5f275e88-2618-4972-8fb0-a7823c6732ca,2026-03-24 11:27:46.180934,4,Urdu,Prayer Times,Gate 25,18-30,26,2.31,5
8e7528c1-0f64-4fd0-85c9-300f431d283a,2026-03-31 20:18:30.397354,18,Arabic,Ritual Guidance,Gate 15,46-60,71,1.55,3
ecd4ec61-0a01-4749-b185-9f720b62cd80,2026-03-26 12:17:31.266973,12,English,Navigation/Maps,Gate 1,18-30,101,0.72,3
61270749-82cb-48fa-b337-9b2a8ae0e54d,2026-04-09 07:05:16.338355,7,Arabic,Prayer Times,Gate 23,46-60,23,1.27,5
66cc238e-26a2-437d-a7d8-cb66355c9940,2026-03-16 15:49:34.627210,21,Arabic,Navigation/Maps,Safa-Marwa,18-30,101,3.0,4
65b903e0-8bf0-4b05-82a4-587e38a620e3,2026-04-03 01:20:01.870247,17,Arabic,Navigation/Maps,Gate 5,31-45,88,0.82,4
0dfff0ee-adc7-49aa-bb24-cb00743b5ce7,2026-03-22 13:42:03.038501,4,Malayalam,Navigation/Maps,Gate 1,18-30,90,2.62,5
93d1e93c-5b6c-4f1c-9628-2a15703230f6,2026-03-21 08:41:38.394150,8,Arabic,Navigation/Maps,Safa-Marwa,46-60,8,2.64,4
0eed447e-fd5e-4238-aa19-da54e5e0f257,2026-03-28 23:27:04.419875,7,Arabic,General Information,Hotel Lobby,46-60,24,1.52,4
2b465675-3845-494d-9186-e2423e79a0db,2026-03-28 11:55:31.119413,7,Arabic,Emergency Assistance,Gate 25,18-30,17,2.57,5
d7a8d9cb-88c9-40a1-a6be-b5165f8fc47a,2026-04-11 20:58:25.149892,5,English,Prayer Times,Mataf Area,under 18,15,1.53,5
2a11b4dc-6dd9-45e8-9214-f01946cb414d,2026-04-09 15:21:46.430618,14,Urdu,Navigation/Maps,Hotel Lobby,above 60,26,2.93,3
e564f41a-8334-4b06-8f26-df17d1febb87,2026-03-20 06:52:47.972531,9,Arabic,Ritual Guidance,Gate 23,18-30,61,1.27,4
e45ff791-8091-41db-8926-7f4ccdb1aa12,2026-04-10 13:57:57.511377,21,English,Navigation/Maps,Gate 15,46-60,63,0.88,4
4d353bdf-bd9f-4c21-ae05-09225df77a96,2026-03-26 11:33:17.962833,8,English,Emergency Assistance,Mataf Area,18-30,61,1.14,5
ba62502b-c381-4084-8f59-8144b3cc0fb8,2026-03-30 12:47:44.997987,5,Arabic,Navigation/Maps,Gate 25,31-45,6,2.11,2
fdb10065-d9eb-497f-a856-db41de24f541,2026-03-27 07:30:04.836813,9,Arabic,Prayer Times,Hotel Lobby,31-45,74,1.87,2
553735b2-63b1-4131-9d6d-753ffa342980,2026-04-10 17:08:52.116225,7,Arabic,Ritual Guidance,Safa-Marwa,18-30,5,1.06,5
7ab375cb-9c7a-4463-9478-6987d17b47cd,2026-04-11 13:48:35.688103,5,Urdu,Navigation/Maps,Zamzam Station,31-45,88,2.31,4
0fbccf6a-8438-4e2b-90ae-810f1736c58f,2026-03-18 06:57:34.733575,16,Arabic,Emergency Assistance,Zamzam Station,under 18,13,1.51,4
ed8f0245-a88b-4628-8a32-a7502556e819,2026-04-02 18:35:41.439937,14,Urdu,Navigation/Maps,Gate 5,31-45,33,2.98,3
a85696a7-932e-4cd0-8527-3b7669cb0edf,2026-04-11 10:39:27.344496,16,Arabic,General Information,Gate 25,18-30,11,2.37,2
2f0a0d90-e02b-499f-a4ae-d4567eebb3cc,2026-03-17 02:32:57.613110,20,English,Ritual Guidance,Gate 1,18-30,16,1.5,4
c50c25a5-3546-466a-a188-6aa1dca36b76,2026-03-17 17:26:09.954790,17,English,Navigation/Maps,Gate 1,31-45,5,1.1,3
84b73fa1-2d6f-4a6e-a56a-92d4a7d0f8a8,2026-04-01 03:55:02.612150,9,English,Prayer Times,Zamzam Station,18-30,19,2.97,3
7a6f9b71-705f-4cd8-b9b9-dabe85c07903,2026-03-21 22:58:03.995534,14,Arabic,Prayer Times,Gate 5,18-30,5,1.88,4
62020ee5-f3af-4e77-875c-0d9f8461bec0,2026-03-16 15:02:57.257784,19,English,Zamzam Location,Gate 5,18-30,11,1.19,5
3af3347b-05ae-4184-b9a6-8ae8a556f0a5,2026-04-08 03:00:22.662315,17,Arabic,General Information,Hotel Lobby,31-45,73,1.1,5
d23a087a-4c13-47de-a276-23568ba53e27,2026-03-31 15:00:55.690430,14,Arabic,Ritual Guidance,Hotel Lobby,31-45,60,1.89,2
16ebe244-360a-4225-a3c9-109983b5f189,2026-03-27 10:39:06.586920,16,English,General Information,Safa-Marwa,46-60,19,0.89,5
04595116-0982-4374-aa76-a9efcc70f34c,2026-04-09 22:31:01.415344,19,Arabic,Prayer Times,Gate 1,31-45,15,1.15,4
8393ff10-492e-4f27-9d42-c0ab6a482800,2026-04-09 22:25:15.348647,14,Arabic,Zamzam Location,Hotel Lobby,31-45,61,1.32,4
42409cca-3ef1-48d2-8db4-8cd02ca7974f,2026-04-14 12:54:51.428285,9,Arabic,Ritual Guidance,Gate 23,46-60,16,1.35,4
0410ebb5-ef73-4ca0-bf65-e90cdc2da56b,2026-03-25 09:52:27.434371,11,Arabic,Ritual Guidance,Hotel Lobby,46-60,76,1.9,5
ce505db2-8d88-485f-8331-841dfe502673,2026-04-02 16:40:43.124617,22,Urdu,Navigation/Maps,Gate 1,18-30,35,2.45,4
200f5dcf-cbe3-414a-aa8a-cbf69ba14bb8,2026-04-13 18:36:17.288676,16,Arabic,Ritual Guidance,Gate 5,46-60,105,0.76,1
93a55c88-e6e2-4a93-bdee-4bbaa724ded1,2026-04-08 09:53:06.577503,4,English,Ritual Guidance,Hotel Lobby,46-60,11,0.89,5
62524a3b-2194-4588-8a18-7a6ec3328cf8,2026-04-07 14:08:15.531344,17,English,General Information,Safa-Marwa,18-30,78,1.73,3
88509379-d172-46a4-a9a2-c780eb53c1d9,2026-04-06 01:03:33.097545,20,Arabic,Navigation/Maps,Gate 23,under 18,24,2.7,4
5891199c-a595-490c-b915-722ceb92ac56,2026-03-30 03:11:28.424634,4,Arabic,General Information,Gate 15,31-45,25,1.87,5
dba21913-123d-4ba1-ad3d-496bedfdfdc0,2026-03-29 19:48:43.603511,7,English,Navigation/Maps,Mataf Area,18-30,15,2.93,2
104930b7-f2f5-4325-b8a1-a3e530ca7681,2026-04-13 07:33:53.813069,19,Arabic,Ritual Guidance,Gate 25,18-30,5,2.42,3
057c4e11-f64b-4f3c-98ae-ef9c3fbb3de3,2026-03-25 11:33:43.176965,20,Arabic,Ritual Guidance,Gate 5,18-30,25,0.6,5
e5e69a60-f183-4c53-8ec0-ad26a5d59652,2026-03-20 12:19:08.501907,15,English,Emergency Assistance,Zamzam Station,18-30,5,1.64,4
c11cb70e-9a7a-406f-b34f-8887cb1f7849,2026-03-16 05:49:18.878408,8,Arabic,Navigation/Maps,Hotel Lobby,18-30,5,1.39,4
46c1101c-fce3-4c2a-bdbe-a2277da40a4a,2026-03-18 05:27:15.184762,23,English,Ritual Guidance,Mataf Area,18-30,74,2.85,5
6df9ff4f-c0ca-49e7-a23e-1c65c6918f54,2026-04-06 23:25:26.855784,11,Arabic,Ritual Guidance,Gate 5,31-45,11,2.74,5
86df5f23-22e7-482d-8cc1-daffc8d7959a,2026-03-22 21:39:13.749192,22,Arabic,Ritual Guidance,Gate 1,18-30,19,1.41,5
463692a7-6dfa-44f7-80f5-f48e5aece2f7,2026-04-06 04:48:00.195223,6,Malayalam,Prayer Times,Gate 25,46-60,37,0.89,5
21918706-cce6-4252-bea8-7274de7a6a2e,2026-04-03 18:38:44.403425,22,English,Prayer Times,Zamzam Station,31-45,5,1.94,4
21638e49-3925-4c7b-b61a-1498db6fafb6,2026-03-18 10:05:55.737728,7,Turkish,Navigation/Maps,Gate 23,under 18,125,1.25,3
846f5cbd-89d2-4713-b83c-995c91cc9124,2026-04-10 14:56:54.294332,6,Arabic,Emergency Assistance,Gate 5,31-45,5,1.29,3
30143f65-fa43-479f-9a32-e3f288b09df2,2026-03-16 19:58:07.482099,14,Arabic,Navigation/Maps,Gate 5,18-30,89,2.3,5
a4e27020-5084-4394-a996-dc6ca56f94a6,2026-03-19 03:17:00.402261,12,English,Zamzam Location,Gate 25,18-30,234,2.49,3
1aac99c1-b2dd-4fda-855c-68bc2a317df2,2026-04-06 16:27:37.755284,17,Turkish,Prayer Times,Mataf Area,18-30,5,1.87,2
31059093-cfe5-4c49-85a6-1175f5dccca7,2026-03-19 17:26:15.593408,23,Arabic,Emergency Assistance,Gate 25,46-60,23,1.55,5
09e769f6-2c6d-41a0-aa1a-96bc9d4edd5e,2026-04-06 17:29:12.994492,7,Arabic,Navigation/Maps,Safa-Marwa,31-45,36,0.81,4
5ec2dc13-cec8-44ec-bb5f-63a26bd5c27a,2026-03-23 07:45:15.574941,8,English,Navigation/Maps,Gate 5,18-30,5,2.43,5
816d4f16-5c86-4db5-b130-ba521d3a3721,2026-03-23 10:47:10.459379,0,Turkish,Navigation/Maps,Gate 5,18-30,26,1.98,5
2f01e914-8de4-4187-8214-5e40bbfadb0a,2026-03-17 07:40:06.762536,20,Arabic,Ritual Guidance,Mataf Area,18-30,38,1.44,5
097c5723-3c22-46de-aec6-19f78754c494,2026-03-20 00:47:32.153192,23,Arabic,Prayer Times,Hotel Lobby,18-30,15,2.34,1
ebe3acca-e1b6-43e4-a0b8-6a9fc87be6cf,2026-03-21 01:37:30.707665,7,Arabic,Ritual Guidance,Mataf Area,31-45,7,1.56,4
5602978a-b228-465e-ab9e-4525a760d9e3,2026-04-10 23:52:03.864381,6,Arabic,Navigation/Maps,Hotel Lobby,18-30,15,1.65,2
2490db21-c344-4c17-9664-69a2c1e6d816,2026-04-13 14:41:54.237015,19,Arabic,Ritual Guidance,Safa-Marwa,31-45,106,2.39,4
60e68844-fbec-457a-baca-54965e5717fc,2026-04-14 00:35:23.831407,23,Bengali,Emergency Assistance,Hotel Lobby,18-30,11,0.65,2
1ac97076-435c-4a7c-8967-aaa492819a92,2026-03-16 15:28:24.415228,21,Arabic,Zamzam Location,Zamzam Station,under 18,17,0.96,4
4b4bb2e0-60b4-4bb8-8661-107e1e7e3f4a,2026-03-16 05:20:35.604237,5,Urdu,Emergency Assistance,Zamzam Station,31-45,91,2.26,5
11240cf4-152a-41c8-9ed5-4715f97006a9,2026-04-12 14:15:32.928098,16,Arabic,Ritual Guidance,Gate 15,18-30,8,2.43,4
78feb03f-ee76-4dc0-a817-a5328f352986,2026-03-31 07:01:46.602518,11,Arabic,Zamzam Location,Hotel Lobby,18-30,15,1.79,4
bc5a03f8-3453-490f-82c3-4c3ac790c5aa,2026-04-06 10:41:25.168498,18,Arabic,Navigation/Maps,Gate 25,18-30,27,1.61,5
4c6504f4-3f34-4cf3-92c8-f0155d42b8c9,2026-04-04 13:46:21.958582,23,English,Ritual Guidance,Gate 5,31-45,5,2.27,5
f88c26ba-3bfc-4fd4-bc03-6fa37cee8b1d,2026-04-04 21:10:42.311120,9,Arabic,Navigation/Maps,Safa-Marwa,18-30,29,2.23,4
5359ad04-0173-4740-a86c-29c172f7ad10,2026-03-15 23:05:04.651351,13,Arabic,General Information,Safa-Marwa,31-45,17,2.59,5
a1cf7365-bf64-430e-b982-7e79b5075371,2026-04-04 02:31:01.577684,18,Arabic,Prayer Times,Gate 1,31-45,93,1.79,5
997ee299-fa17-47bc-bb2a-fd3cdbc84e77,2026-03-20 05:48:14.293377,22,Bengali,Prayer Times,Gate 23,18-30,73,2.23,5
f6930715-f659-44cc-9c15-84b3749cf354,2026-04-10 01:03:49.135473,20,Urdu,Ritual Guidance,Mataf Area,31-45,35,2.22,5
7da3dda5-b820-4d98-8b1c-f691c54e5c3f,2026-03-19 23:05:30.375553,20,English,Ritual Guidance,Gate 23,18-30,16,2.36,5
d0dc4684-4ee4-4446-9988-93923745506e,2026-03-23 18:24:04.558787,10,Arabic,General Information,Safa-Marwa,46-60,17,2.44,4
ad705838-9245-4cc0-877a-221e9baf0e27,2026-04-04 21:59:10.325774,12,English,Prayer Times,Safa-Marwa,18-30,15,2.34,4
b92b0952-2242-46c3-9f33-1b97733cda7b,2026-04-13 09:29:25.649633,23,Turkish,Navigation/Maps,Mataf Area,18-30,16,0.9,5
6c97d8c1-be45-42cc-b4c3-1e80fdc2348d,2026-04-12 00:15:01.145452,4,English,General Information,Gate 23,31-45,33,1.82,3
6480324d-c453-44e3-b6ae-9bf9eb54bf5b,2026-04-13 06:10:02.837946,4,Arabic,Ritual Guidance,Safa-Marwa,31-45,5,0.83,5
a422d99b-e027-4e9c-afb0-e6d1d1243bc6,2026-03-20 01:04:32.681536,6,Arabic,Prayer Times,Gate 15,46-60,28,0.87,3
ec293a29-79be-4280-bf86-f2d3d0a12b54,2026-03-25 04:50:21.844547,11,Urdu,Emergency Assistance,Mataf Area,18-30,72,1.73,5
ed669655-7171-40fb-b420-c3a1c52e8fcb,2026-03-29 14:46:31.544826,18,Malayalam,Ritual Guidance,Gate 15,18-30,25,1.24,5
7feacbde-db81-41f2-8045-d791a74dc550,2026-04-14 10:39:29.114850,8,Arabic,Ritual Guidance,Gate 25,31-45,17,1.51,4
2dd79a2c-8429-402f-be13-a6e136f33752,2026-04-11 16:49:35.575120,19,Arabic,Ritual Guidance,Gate 5,31-45,5,2.89,1
add03c03-a08e-42e5-8f72-155497c8e218,2026-03-20 03:40:47.086382,0,English,Emergency Assistance,Gate 15,under 18,71,0.95,4
a2ecedd8-3d0c-41e0-ab5e-35706808a254,2026-03-26 19:17:49.522537,12,Malayalam,Prayer Times,Zamzam Station,under 18,6,2.99,5
56aff269-fce7-4493-bc17-a7640cbb8831,2026-03-19 06:22:37.564014,7,Arabic,Navigation/Maps,Hotel Lobby,31-45,121,0.65,4
c13c8236-2988-4edc-8506-639911aec5c0,2026-04-07 19:38:05.555642,20,Turkish,Navigation/Maps,Gate 1,46-60,55,2.52,2
4252d017-a4d9-4de0-a544-4c4f306dc3c8,2026-03-23 12:27:53.650337,12,French,Navigation/Maps,Gate 1,46-60,33,2.21,5
b066c353-5f59-48e1-abc6-4eb0c1c6437c,2026-04-13 23:12:35.994149,23,Arabic,Ritual Guidance,Gate 15,18-30,151,1.65,4
5461aeff-755a-4aee-a7d4-9c31e7aec496,2026-03-26 15:45:35.410189,6,Arabic,Prayer Times,Gate 5,31-45,74,1.6,4
b6ab7556-261c-48a2-8cd1-de8c0512150e,2026-03-19 22:48:45.995443,6,Urdu,Navigation/Maps,Gate 23,46-60,10,0.51,3
36e0a3bf-9c69-4641-a41c-4f5335b0acfe,2026-03-24 15:27:32.993885,17,English,Prayer Times,Mataf Area,18-30,23,0.89,4
03d82eb9-c47d-41f1-8acf-1defdbecd329,2026-03-17 08:22:04.727762,22,English,Emergency Assistance,Zamzam Station,18-30,5,2.25,3
d3e5c85d-6d47-4c6e-8ed5-4523206e4246,2026-03-24 00:51:54.151726,13,English,Ritual Guidance,Gate 15,above 60,112,1.73,4
9b5d6023-b2c9-4adf-bd96-eeb3115624e8,2026-04-09 04:37:40.541667,21,Arabic,General Information,Gate 5,31-45,7,1.06,5
72cc9e62-10a6-48e3-b5d1-d1b772ff3501,2026-03-20 20:42:28.897194,9,Arabic,Emergency Assistance,Safa-Marwa,18-30,43,2.58,5
f8653aeb-46f8-4a65-a93c-969cecac1897,2026-04-11 06:33:57.875638,5,Arabic,Prayer Times,Gate 15,18-30,154,0.92,5
4f57bda6-b178-498b-8804-889d1dc6761a,2026-03-17 04:21:23.006737,21,Arabic,Ritual Guidance,Hotel Lobby,18-30,8,2.37,4
8466843c-307e-4b76-9d8f-32a4749b6223,2026-03-17 06:10:41.454653,5,Arabic,Prayer Times,Zamzam Station,31-45,5,1.59,5
b3d51238-63e4-4cf2-8de7-5fa9a2971102,2026-03-22 13:45:09.101933,21,Arabic,Navigation/Maps,Mataf Area,31-45,9,2.62,1
021a2f69-5c5a-43c4-8522-32ee64d07b65,2026-04-12 03:02:03.268758,10,Arabic,Ritual Guidance,Gate 5,18-30,26,2.61,3
44b6855e-2911-4257-bf1d-b048a92c8f15,2026-04-05 11:55:08.684190,15,Arabic,Ritual Guidance,Gate 5,46-60,5,2.44,5
822ddb87-d936-43ae-945e-89ee8136ff7a,2026-04-13 01:33:26.045095,6,Turkish,Ritual Guidance,Gate 1,18-30,120,1.86,5
9fa6b606-54d4-4312-a5bc-91500499d79f,2026-04-14 02:32:34.710213,21,English,Ritual Guidance,Gate 15,18-30,68,0.98,3
4caa9f4e-d883-44da-837d-6e821d2086a7,2026-04-13 14:52:42.129346,0,Arabic,Ritual Guidance,Mataf Area,18-30,17,0.88,4
921a52ea-1a23-42d6-8212-e91361b9ac2f,2026-04-07 06:12:44.520172,16,English,Navigation/Maps,Gate 1,18-30,14,2.71,3
f82c6aee-14a5-443a-a3c3-4f087be61787,2026-03-28 08:54:37.764048,21,Arabic,Navigation/Maps,Gate 1,18-30,45,1.51,4
0c015cef-2aba-4215-aca9-f2defc66e846,2026-03-21 08:49:58.145903,4,English,Prayer Times,Gate 23,18-30,107,2.39,3
6c0df7e1-9fa6-44c4-87fc-d2f830fdee69,2026-04-06 16:53:45.453450,22,Turkish,Ritual Guidance,Gate 23,18-30,5,0.91,4
d0e48559-4904-4aeb-aac1-900db9a93344,2026-03-31 08:31:24.450952,13,Arabic,Navigation/Maps,Mataf Area,18-30,16,2.35,5
50990d23-0f55-4f48-9ea7-74f9b3527fd7,2026-04-01 17:49:55.422393,10,Arabic,Ritual Guidance,Gate 25,31-45,8,0.73,5
c1a5affa-7b6d-420d-92d0-44cd041816f1,2026-04-11 07:42:56.655866,14,Arabic,Emergency Assistance,Safa-Marwa,18-30,142,2.69,5
480533a9-8d3f-4303-8032-983141266866,2026-04-04 08:11:22.060968,13,Arabic,Ritual Guidance,Gate 15,18-30,5,1.74,3
6b93a543-e750-4d46-9b67-35b54b237951,2026-03-31 09:54:16.848593,16,Arabic,Navigation/Maps,Mataf Area,18-30,18,0.66,1
735e0469-1073-4731-8163-9526f0a9b60b,2026-03-28 07:15:04.913447,20,Arabic,Emergency Assistance,Gate 25,18-30,25,1.92,5
c60a2333-e247-4065-abb2-7629df564c4e,2026-03-26 00:01:05.224899,6,Arabic,Zamzam Location,Gate 5,18-30,9,0.95,4
68e4dbe2-70e0-436f-8ff6-3ee3e0b92df0,2026-03-17 11:58:37.241152,18,English,Ritual Guidance,Mataf Area,18-30,13,1.5,5
dc37c4e8-d657-4909-8ed6-f3bdc0b68864,2026-03-15 22:36:09.929357,18,Turkish,Ritual Guidance,Mataf Area,18-30,10,2.63,5
836a8bd9-27f4-4882-8af1-3ae5222ac42f,2026-04-08 09:29:17.871679,8,Arabic,Navigation/Maps,Gate 15,31-45,28,2.73,4
361a0d63-40b8-4641-aa96-eb658fb3f7fe,2026-04-04 05:04:35.009607,22,Arabic,Emergency Assistance,Gate 1,under 18,120,1.98,5
85ed9870-cb4c-43d0-ac39-29e79c0864c0,2026-03-24 15:43:59.712992,6,Turkish,General Information,Mataf Area,31-45,19,1.18,3
e927b40a-0dba-4389-a8cf-10388636b7da,2026-03-31 19:41:09.951183,5,English,Ritual Guidance,Gate 23,31-45,32,1.39,4
0f1c4791-39a5-4ca3-afac-58c2a2a61cf0,2026-03-26 21:10:52.335494,12,Arabic,Prayer Times,Gate 15,18-30,103,2.1,4
806ea90f-d5cf-440b-b51d-1af940ab91ea,2026-04-06 05:57:54.573641,22,English,Ritual Guidance,Hotel Lobby,18-30,21,1.98,5
5c29aae4-14dc-4908-8282-81c44dffb8a9,2026-04-10 14:47:38.784797,12,Arabic,Prayer Times,Gate 15,18-30,101,2.35,5
a47f1496-d7bd-4f19-ac88-cb1a6f0b4dfd,2026-03-19 23:47:24.171901,19,Arabic,Ritual Guidance,Zamzam Station,18-30,5,2.55,5
e8365fa5-7769-45ab-9eb4-219db36a4ebf,2026-03-26 02:43:36.691955,8,English,Prayer Times,Zamzam Station,31-45,24,1.98,5
c986782c-cefb-44fa-b77c-23d04c8fcce7,2026-03-18 13:52:42.285664,6,Malayalam,Navigation/Maps,Zamzam Station,18-30,10,0.6,4
9949aff9-8e01-4806-bd4e-6dd21e00971d,2026-03-16 06:03:22.761438,2,Arabic,Prayer Times,Gate 23,46-60,46,2.39,4
7ff8c166-0e50-43ec-8c18-4907bb3d3127,2026-04-05 07:19:37.146618,7,Bengali,Navigation/Maps,Gate 5,18-30,5,2.04,2
389a8b5d-ff73-4cda-a831-a7687e87f08d,2026-04-02 20:26:43.509239,7,Arabic,Prayer Times,Gate 25,46-60,72,1.19,5
6cf62157-f9a3-4036-80dc-35f761378caf,2026-03-29 09:30:50.518955,20,Arabic,Navigation/Maps,Mataf Area,31-45,29,1.83,5
07d584dd-e413-4d5d-ac47-220230dc1236,2026-03-23 18:35:56.648733,10,Arabic,Zamzam Location,Mataf Area,18-30,171,2.28,4
f7785159-8745-4f51-a40d-0e3ec3e1ff58,2026-04-06 11:20:19.162214,6,Arabic,Ritual Guidance,Zamzam Station,18-30,10,1.71,5
c5da1011-541e-4f66-a62b-fa8fd0a056d3,2026-04-03 07:49:18.072732,8,Urdu,Navigation/Maps,Gate 23,31-45,8,2.09,4
da7e5639-0966-4285-b05d-149b0ffc94c9,2026-04-14 11:12:09.648439,9,Arabic,Emergency Assistance,Safa-Marwa,18-30,108,0.9,3
d766616c-19be-473a-bed7-d989ae57e93b,2026-03-28 16:34:09.290141,15,Arabic,Emergency Assistance,Zamzam Station,18-30,23,2.32,5
80cab7d8-ed92-4077-b0ba-8adaecc17b94,2026-04-06 06:51:27.252309,22,English,Ritual Guidance,Gate 25,18-30,5,1.88,3
1e29501b-b30b-42db-af4f-4a7db371318e,2026-03-17 09:11:51.800813,6,Urdu,General Information,Gate 1,18-30,37,2.86,5
8a42f068-d8c0-499f-857c-cc71549d04dc,2026-03-24 12:02:28.202477,15,Arabic,Ritual Guidance,Gate 25,18-30,5,0.94,1
940f15f7-a18d-4d1b-8bfc-7c421fd9131d,2026-03-21 19:52:27.010813,10,Arabic,Prayer Times,Safa-Marwa,18-30,47,2.58,4
3b349cad-6334-4f79-a23f-402dbb70f40c,2026-03-25 11:41:58.262460,17,Arabic,Navigation/Maps,Gate 25,46-60,45,2.73,5
32a0355e-2547-4312-b26f-36b69b6aa4d5,2026-03-26 02:00:15.397724,8,Arabic,Prayer Times,Safa-Marwa,18-30,5,0.67,5
4959c2b3-1a55-4535-9e89-926cb8b25039,2026-03-19 06:34:28.325506,11,English,Ritual Guidance,Gate 23,18-30,6,0.62,5
c4324947-cc05-4149-afa3-088aff56624e,2026-03-15 22:00:14.116031,22,English,Ritual Guidance,Gate 23,18-30,29,0.94,3
ec1d0fc7-4850-442d-9290-145f6b4300c9,2026-04-06 00:10:10.038560,8,Urdu,Ritual Guidance,Gate 23,18-30,65,0.51,2
